資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20240419,6971,1,30,2793,0.00
20240419,6971,2,157,392200,1.11
20240419,6971,3,36,296000,0.84
20240419,6971,4,16,214159,0.60
20240419,6971,5,8,146000,0.41
20240419,6971,6,7,179077,0.50
20240419,6971,7,7,257000,0.73
20240419,6971,8,9,419613,1.19
20240419,6971,9,23,1866020,5.30
20240419,6971,10,3,418000,1.18
20240419,6971,11,4,1317000,3.74
20240419,6971,12,3,1568931,4.46
20240419,6971,13,1,642000,1.82
20240419,6971,14,3,2955000,8.40
20240419,6971,15,7,24494207,69.64
20240419,6971,16,0,0,0.00
20240419,6971,17,314,35168000,100.00
20240419,6972,1,0,0,0.00
20240419,6972,2,0,0,0.00
20240419,6972,3,0,0,0.00
20240419,6972,4,0,0,0.00
20240419,6972,5,0,0,0.00
20240419,6972,6,0,0,0.00
20240419,6972,7,0,0,0.00
20240419,6972,8,0,0,0.00
20240419,6972,9,0,0,0.00
20240419,6972,10,0,0,0.00
20240419,6972,11,0,0,0.00
20240419,6972,12,0,0,0.00
20240419,6972,13,0,0,0.00
20240419,6972,14,0,0,0.00
20240419,6972,15,1,22934686,100.00
20240419,6972,16,0,0,0.00
20240419,6972,17,1,22934686,100.00
20240419,6973,1,58,12641,0.04
20240419,6973,2,240,487945,1.65
20240419,6973,3,38,300789,1.01
20240419,6973,4,26,346254,1.17
20240419,6973,5,19,349728,1.18
20240419,6973,6,14,364045,1.23
20240419,6973,7,13,459627,1.55
20240419,6973,8,8,376050,1.27
20240419,6973,9,20,1417220,4.79
20240419,6973,10,21,2924607,9.89
20240419,6973,11,8,2255410,7.63
20240419,6973,12,8,4097633,13.86
20240419,6973,13,3,2176826,7.36
20240419,6973,14,1,900000,3.04
20240419,6973,15,3,13081225,44.26
20240419,6973,16,0,0,0.00
20240419,6973,17,480,29550000,100.00
20240419,6976,1,267,63023,0.01
20240419,6976,2,3340,7714779,1.35
20240419,6976,3,832,6861139,1.20
20240419,6976,4,331,4345450,0.76
20240419,6976,5,263,4967740,0.87
20240419,6976,6,248,6473803,1.13
20240419,6976,7,139,5020701,0.88
20240419,6976,8,106,5041554,0.88
20240419,6976,9,190,14231455,2.49
20240419,6976,10,112,15909207,2.79
20240419,6976,11,63,18626445,3.26
20240419,6976,12,21,10238651,1.79
20240419,6976,13,9,6071771,1.06
20240419,6976,14,7,6597035,1.15
20240419,6976,15,47,457481099,80.31
20240419,6976,16,0,0,0.00
20240419,6976,17,5975,569643852,100.00
20240419,6977,1,41,4154,0.02
20240419,6977,2,83,169836,1.21
20240419,6977,3,15,122247,0.87
20240419,6977,4,6,75838,0.54
20240419,6977,5,2,36323,0.25
20240419,6977,6,5,130412,0.93
20240419,6977,7,3,118134,0.84
20240419,6977,8,7,326705,2.33
20240419,6977,9,10,691162,4.93
20240419,6977,10,9,1236780,8.83
20240419,6977,11,11,3260384,23.28
20240419,6977,12,4,2043225,14.59
20240419,6977,13,1,611531,4.36
20240419,6977,14,0,0,0.00
20240419,6977,15,4,5173269,36.95
20240419,6977,16,0,0,0.00
20240419,6977,17,201,14000000,100.00
20240419,6978,1,0,0,0.00
20240419,6978,2,0,0,0.00
20240419,6978,3,0,0,0.00
20240419,6978,4,0,0,0.00
20240419,6978,5,0,0,0.00
20240419,6978,6,0,0,0.00
20240419,6978,7,0,0,0.00
20240419,6978,8,0,0,0.00
20240419,6978,9,0,0,0.00
20240419,6978,10,0,0,0.00
20240419,6978,11,0,0,0.00
20240419,6978,12,0,0,0.00
20240419,6978,13,0,0,0.00
20240419,6978,14,0,0,0.00
20240419,6978,15,2,30273255,100.00
20240419,6978,16,0,0,0.00
20240419,6978,17,2,30273255,100.00
20240419,6979,1,0,0,0.00
20240419,6979,2,0,0,0.00
20240419,6979,3,0,0,0.00
20240419,6979,4,0,0,0.00
20240419,6979,5,0,0,0.00
20240419,6979,6,0,0,0.00
20240419,6979,7,0,0,0.00
20240419,6979,8,0,0,0.00
20240419,6979,9,0,0,0.00
20240419,6979,10,0,0,0.00
20240419,6979,11,0,0,0.00
20240419,6979,12,0,0,0.00
20240419,6979,13,0,0,0.00
20240419,6979,14,0,0,0.00
20240419,6979,15,1,10000000,100.00
20240419,6979,16,0,0,0.00
20240419,6979,17,1,10000000,100.00
20240419,6980,1,122,22155,0.07
20240419,6980,2,189,363620,1.21
20240419,6980,3,28,195983,0.65
20240419,6980,4,6,72151,0.24
20240419,6980,5,3,53050,0.17
20240419,6980,6,10,229319,0.76
20240419,6980,7,5,172095,0.57
20240419,6980,8,3,133682,0.44
20240419,6980,9,3,195657,0.65
20240419,6980,10,4,601595,2.00
20240419,6980,11,2,563119,1.87
20240419,6980,12,2,995948,3.31
20240419,6980,13,3,2144778,7.14
20240419,6980,14,1,888431,2.96
20240419,6980,15,5,23368417,77.89
20240419,6980,16,0,0,0.00
20240419,6980,17,386,30000000,100.00
20240419,6982,1,118,17672,0.04
20240419,6982,2,296,570913,1.61
20240419,6982,3,53,402552,1.13
20240419,6982,4,34,420218,1.18
20240419,6982,5,17,314100,0.88
20240419,6982,6,23,578578,1.63
20240419,6982,7,19,675956,1.91
20240419,6982,8,5,235913,0.66
20240419,6982,9,14,1023895,2.89
20240419,6982,10,6,782950,2.21
20240419,6982,11,7,1873128,5.29
20240419,6982,12,4,2336000,6.60
20240419,6982,13,2,1401613,3.96
20240419,6982,14,2,1850000,5.23
20240419,6982,15,8,22865612,64.68
20240419,6982,16,0,0,0.00
20240419,6982,17,608,35349100,100.00
20240419,6983,1,47,8288,0.05
20240419,6983,2,135,277661,1.74
20240419,6983,3,32,261022,1.64
20240419,6983,4,8,105062,0.66
20240419,6983,5,14,262695,1.65
20240419,6983,6,4,108000,0.67
20240419,6983,7,3,107000,0.67
20240419,6983,8,2,95000,0.59
20240419,6983,9,16,1196507,7.52
20240419,6983,10,14,1844688,11.60
20240419,6983,11,10,2266106,14.25
20240419,6983,12,2,899000,5.65
20240419,6983,13,3,2057793,12.94
20240419,6983,14,2,1821221,11.45
20240419,6983,15,2,4589957,28.86
20240419,6983,16,0,0,0.00
20240419,6983,17,294,15900000,100.00
20240419,6984,1,78,8009,0.05
20240419,6984,2,76,155240,0.99
20240419,6984,3,27,199473,1.27
20240419,6984,4,9,112855,0.72
20240419,6984,5,5,92697,0.59
20240419,6984,6,4,95722,0.61
20240419,6984,7,6,205157,1.31
20240419,6984,8,3,139866,0.89
20240419,6984,9,14,1041570,6.66
20240419,6984,10,12,1862598,11.91
20240419,6984,11,10,2747247,17.57
20240419,6984,12,5,2698589,17.26
20240419,6984,13,3,1974198,12.63
20240419,6984,14,0,0,0.00
20240419,6984,15,3,4296152,27.48
20240419,6984,16,0,0,0.00
20240419,6984,17,255,15629373,100.00
20240419,6985,1,0,0,0.00
20240419,6985,2,0,0,0.00
20240419,6985,3,0,0,0.00
20240419,6985,4,0,0,0.00
20240419,6985,5,0,0,0.00
20240419,6985,6,0,0,0.00
20240419,6985,7,0,0,0.00
20240419,6985,8,0,0,0.00
20240419,6985,9,0,0,0.00
20240419,6985,10,0,0,0.00
20240419,6985,11,0,0,0.00
20240419,6985,12,0,0,0.00
20240419,6985,13,0,0,0.00
20240419,6985,14,0,0,0.00
20240419,6985,15,1,937805946,100.00
20240419,6985,16,0,0,0.00
20240419,6985,17,1,937805946,100.00
20240419,6986,1,30,2936,0.00
20240419,6986,2,112,220585,0.47
20240419,6986,3,15,119059,0.25
20240419,6986,4,7,94008,0.20
20240419,6986,5,2,35000,0.07
20240419,6986,6,8,218796,0.47
20240419,6986,7,2,69430,0.15
20240419,6986,8,4,200000,0.43
20240419,6986,9,27,2565500,5.57
20240419,6986,10,34,5912530,12.85
20240419,6986,11,11,3406000,7.40
20240419,6986,12,4,1915156,4.16
20240419,6986,13,2,1538000,3.34
20240419,6986,14,1,873000,1.89
20240419,6986,15,10,28830000,62.67
20240419,6986,16,0,0,0.00
20240419,6986,17,269,46000000,100.00
20240419,6990,1,43,6642,0.01
20240419,6990,2,73,130626,0.21
20240419,6990,3,10,79234,0.13
20240419,6990,4,3,41000,0.06
20240419,6990,5,2,38000,0.06
20240419,6990,6,0,0,0.00
20240419,6990,7,0,0,0.00
20240419,6990,8,0,0,0.00
20240419,6990,9,1,95159,0.15
20240419,6990,10,1,104337,0.17
20240419,6990,11,1,258276,0.43
20240419,6990,12,2,967554,1.61
20240419,6990,13,0,0,0.00
20240419,6990,14,0,0,0.00
20240419,6990,15,14,58304172,97.13
20240419,6990,16,0,0,0.00
20240419,6990,17,150,60025000,100.00
20240419,6992,1,0,0,0.00
20240419,6992,2,0,0,0.00
20240419,6992,3,0,0,0.00
20240419,6992,4,0,0,0.00
20240419,6992,5,0,0,0.00
20240419,6992,6,0,0,0.00
20240419,6992,7,0,0,0.00
20240419,6992,8,0,0,0.00
20240419,6992,9,0,0,0.00
20240419,6992,10,0,0,0.00
20240419,6992,11,0,0,0.00
20240419,6992,12,0,0,0.00
20240419,6992,13,0,0,0.00
20240419,6992,14,0,0,0.00
20240419,6992,15,1,18800000,100.00
20240419,6992,16,0,0,0.00
20240419,6992,17,1,18800000,100.00
20240419,6993,1,0,0,0.00
20240419,6993,2,0,0,0.00
20240419,6993,3,0,0,0.00
20240419,6993,4,0,0,0.00
20240419,6993,5,0,0,0.00
20240419,6993,6,0,0,0.00
20240419,6993,7,0,0,0.00
20240419,6993,8,0,0,0.00
20240419,6993,9,0,0,0.00
20240419,6993,10,0,0,0.00
20240419,6993,11,0,0,0.00
20240419,6993,12,0,0,0.00
20240419,6993,13,0,0,0.00
20240419,6993,14,0,0,0.00
20240419,6993,15,1,19054500,100.00
20240419,6993,16,0,0,0.00
20240419,6993,17,1,19054500,100.00
20240419,6994,1,248,47316,0.07
20240419,6994,2,807,1557298,2.59
20240419,6994,3,163,1256573,2.09
20240419,6994,4,30,389312,0.64
20240419,6994,5,28,521400,0.86
20240419,6994,6,14,328250,0.54
20240419,6994,7,15,551651,0.91
20240419,6994,8,17,792505,1.32
20240419,6994,9,26,2057988,3.42
20240419,6994,10,8,1185250,1.97
20240419,6994,11,9,2646707,4.41
20240419,6994,12,0,0,0.00
20240419,6994,13,0,0,0.00
20240419,6994,14,0,0,0.00
20240419,6994,15,2,48665750,81.10
20240419,6994,16,0,0,0.00
20240419,6994,17,1367,60000000,100.00
20240419,6995,1,0,0,0.00
20240419,6995,2,0,0,0.00
20240419,6995,3,0,0,0.00
20240419,6995,4,0,0,0.00
20240419,6995,5,0,0,0.00
20240419,6995,6,0,0,0.00
20240419,6995,7,0,0,0.00
20240419,6995,8,0,0,0.00
20240419,6995,9,0,0,0.00
20240419,6995,10,0,0,0.00
20240419,6995,11,0,0,0.00
20240419,6995,12,0,0,0.00
20240419,6995,13,0,0,0.00
20240419,6995,14,0,0,0.00
20240419,6995,15,1,21157506,100.00
20240419,6995,16,0,0,0.00
20240419,6995,17,1,21157506,100.00
20240419,6996,1,269,41643,0.10
20240419,6996,2,289,565205,1.48
20240419,6996,3,55,417750,1.09
20240419,6996,4,32,422000,1.10
20240419,6996,5,24,442942,1.16
20240419,6996,6,26,637410,1.67
20240419,6996,7,12,415500,1.09
20240419,6996,8,19,878820,2.31
20240419,6996,9,40,2655914,6.98
20240419,6996,10,11,1498100,3.93
20240419,6996,11,3,983000,2.58
20240419,6996,12,1,537688,1.41
20240419,6996,13,1,790116,2.07
20240419,6996,14,0,0,0.00
20240419,6996,15,3,27738245,72.94
20240419,6996,16,0,0,0.00
20240419,6996,17,785,38024333,100.00
20240419,6997,1,101,25874,0.12
20240419,6997,2,39,63359,0.31
20240419,6997,3,0,0,0.00
20240419,6997,4,3,37000,0.18
20240419,6997,5,1,18000,0.08
20240419,6997,6,0,0,0.00
20240419,6997,7,0,0,0.00
20240419,6997,8,1,42990,0.21
20240419,6997,9,1,67000,0.33
20240419,6997,10,0,0,0.00
20240419,6997,11,0,0,0.00
20240419,6997,12,1,572777,2.86
20240419,6997,13,1,742000,3.70
20240419,6997,14,1,1000000,4.99
20240419,6997,15,2,17442500,87.16
20240419,6997,16,0,0,0.00
20240419,6997,17,151,20011500,100.00
20240419,6999,1,0,0,0.00
20240419,6999,2,0,0,0.00
20240419,6999,3,0,0,0.00
20240419,6999,4,0,0,0.00
20240419,6999,5,0,0,0.00
20240419,6999,6,0,0,0.00
20240419,6999,7,0,0,0.00
20240419,6999,8,0,0,0.00
20240419,6999,9,0,0,0.00
20240419,6999,10,0,0,0.00
20240419,6999,11,0,0,0.00
20240419,6999,12,0,0,0.00
20240419,6999,13,0,0,0.00
20240419,6999,14,0,0,0.00
20240419,6999,15,1,17250970,100.00
20240419,6999,16,0,0,0.00
20240419,6999,17,1,17250970,100.00
20240419,7402,1,2099,288600,0.81
20240419,7402,2,3368,5770443,16.37
20240419,7402,3,248,1920665,5.45
20240419,7402,4,81,1044140,2.96
20240419,7402,5,55,1003693,2.84
20240419,7402,6,40,1019182,2.89
20240419,7402,7,21,755720,2.14
20240419,7402,8,14,652810,1.85
20240419,7402,9,31,2113523,5.99
20240419,7402,10,16,2373893,6.73
20240419,7402,11,13,3254263,9.23
20240419,7402,12,6,3057805,8.67
20240419,7402,13,3,2236894,6.34
20240419,7402,14,1,812379,2.30
20240419,7402,15,3,8925411,25.33
20240419,7402,16,0,0,0.00
20240419,7402,17,5999,35229421,100.00
20240419,7419,1,61,7198,0.01
20240419,7419,2,146,385394,0.96
20240419,7419,3,36,300504,0.75
20240419,7419,4,15,201825,0.50
20240419,7419,5,18,329178,0.82
20240419,7419,6,19,501664,1.25
20240419,7419,7,11,379774,0.94
20240419,7419,8,14,664537,1.66
20240419,7419,9,31,2400340,6.00
20240419,7419,10,21,2989965,7.47
20240419,7419,11,14,3828092,9.57
20240419,7419,12,4,2124686,5.31
20240419,7419,13,2,1372700,3.43
20240419,7419,14,1,830000,2.07
20240419,7419,15,14,23684143,59.21
20240419,7419,16,0,0,0.00
20240419,7419,17,407,40000000,100.00
20240419,7421,1,465,84165,16.03
20240419,7421,2,59,128045,24.40
20240419,7421,3,10,69421,13.22
20240419,7421,4,0,0,0.00
20240419,7421,5,1,15765,3.00
20240419,7421,6,0,0,0.00
20240419,7421,7,2,68568,13.06
20240419,7421,8,0,0,0.00
20240419,7421,9,2,158767,30.25
20240419,7421,10,0,0,0.00
20240419,7421,11,0,0,0.00
20240419,7421,12,0,0,0.00
20240419,7421,13,0,0,0.00
20240419,7421,14,0,0,0.00
20240419,7421,15,0,0,0.00
20240419,7421,16,0,0,0.00
20240419,7421,17,539,524731,100.00
20240419,7426,1,0,0,0.00
20240419,7426,2,0,0,0.00
20240419,7426,3,0,0,0.00
20240419,7426,4,0,0,0.00
20240419,7426,5,0,0,0.00
20240419,7426,6,0,0,0.00
20240419,7426,7,0,0,0.00
20240419,7426,8,0,0,0.00
20240419,7426,9,0,0,0.00
20240419,7426,10,0,0,0.00
20240419,7426,11,0,0,0.00
20240419,7426,12,0,0,0.00
20240419,7426,13,0,0,0.00
20240419,7426,14,0,0,0.00
20240419,7426,15,1,34040272,100.00
20240419,7426,16,0,0,0.00
20240419,7426,17,1,34040272,100.00
20240419,7427,1,829,213337,0.55
20240419,7427,2,2436,5075918,13.18
20240419,7427,3,464,3489445,9.06
20240419,7427,4,192,2397109,6.22
20240419,7427,5,105,1874141,4.86
20240419,7427,6,82,2047758,5.32
20240419,7427,7,52,1821071,4.73
20240419,7427,8,26,1158444,3.00
20240419,7427,9,52,3684910,9.57
20240419,7427,10,23,3412436,8.86
20240419,7427,11,10,2958746,7.68
20240419,7427,12,9,4311893,11.20
20240419,7427,13,2,1404718,3.64
20240419,7427,14,1,938000,2.43
20240419,7427,15,3,3699059,9.61
20240419,7427,16,0,0,0.00
20240419,7427,17,4286,38486985,100.00
20240419,7443,1,114,9387,0.04
20240419,7443,2,133,277905,1.26
20240419,7443,3,22,181626,0.82
20240419,7443,4,8,95101,0.43
20240419,7443,5,4,71176,0.32
20240419,7443,6,6,151458,0.68
20240419,7443,7,3,109847,0.49
20240419,7443,8,8,384813,1.74
20240419,7443,9,7,481666,2.18
20240419,7443,10,3,461490,2.09
20240419,7443,11,4,1050875,4.77
20240419,7443,12,4,1809110,8.22
20240419,7443,13,1,795105,3.61
20240419,7443,14,1,967269,4.39
20240419,7443,15,7,15153172,68.87
20240419,7443,16,0,0,0.00
20240419,7443,17,325,22000000,100.00
20240419,7452,1,48,1660,0.00
20240419,7452,2,37,86159,0.47
20240419,7452,3,13,113252,0.62
20240419,7452,4,7,87626,0.48
20240419,7452,5,3,60000,0.33
20240419,7452,6,9,226252,1.24
20240419,7452,7,4,139626,0.76
20240419,7452,8,4,194000,1.06
20240419,7452,9,7,535070,2.94
20240419,7452,10,4,509540,2.80
20240419,7452,11,1,203000,1.11
20240419,7452,12,1,467261,2.57
20240419,7452,13,1,761676,4.19
20240419,7452,14,0,0,0.00
20240419,7452,15,2,14788878,81.37
20240419,7452,16,0,0,0.00
20240419,7452,17,141,18174000,100.00
20240419,7507,1,108,18024,0.01
20240419,7507,2,609,1314249,1.28
20240419,7507,3,146,1150495,1.12
20240419,7507,4,60,786780,0.77
20240419,7507,5,34,627000,0.61
20240419,7507,6,41,1013684,0.99
20240419,7507,7,28,991799,0.97
20240419,7507,8,25,1137005,1.11
20240419,7507,9,54,3966760,3.88
20240419,7507,10,23,2945337,2.88
20240419,7507,11,30,8377441,8.20
20240419,7507,12,3,1416713,1.38
20240419,7507,13,3,2055039,2.01
20240419,7507,14,4,3339704,3.27
20240419,7507,15,16,72959944,71.45
20240419,7507,16,0,0,0.00
20240419,7507,17,1184,102099974,100.00
20240419,7516,1,8755,129583,0.67
20240419,7516,2,1954,3968474,20.55
20240419,7516,3,227,1780541,9.22
20240419,7516,4,50,645312,3.34
20240419,7516,5,39,721743,3.73
20240419,7516,6,28,724134,3.75
20240419,7516,7,21,749050,3.87
20240419,7516,8,4,189606,0.98
20240419,7516,9,15,992302,5.13
20240419,7516,10,9,1246409,6.45
20240419,7516,11,6,1522606,7.88
20240419,7516,12,1,401242,2.07
20240419,7516,13,2,1483903,7.68
20240419,7516,14,2,1836196,9.50
20240419,7516,15,1,2917827,15.11
20240419,7516,16,0,0,0.00
20240419,7516,17,11114,19308928,100.00
20240419,7530,1,193,32473,0.10
20240419,7530,2,949,1973277,6.26
20240419,7530,3,148,1167332,3.70
20240419,7530,4,45,578151,1.83
20240419,7530,5,38,679250,2.15
20240419,7530,6,29,763915,2.42
20240419,7530,7,16,580910,1.84
20240419,7530,8,13,601824,1.91
20240419,7530,9,26,1808001,5.73
20240419,7530,10,9,1407492,4.46
20240419,7530,11,8,2373413,7.53
20240419,7530,12,1,497000,1.57
20240419,7530,13,0,0,0.00
20240419,7530,14,2,1844000,5.85
20240419,7530,15,6,17192962,54.58
20240419,7530,16,0,0,0.00
20240419,7530,17,1483,31500000,100.00
20240419,7547,1,73,5280,0.01
20240419,7547,2,117,262286,0.90
20240419,7547,3,26,197790,0.68
20240419,7547,4,10,116521,0.40
20240419,7547,5,6,108485,0.37
20240419,7547,6,16,406111,1.40
20240419,7547,7,3,95974,0.33
20240419,7547,8,5,226785,0.78
20240419,7547,9,5,345092,1.18
20240419,7547,10,4,611541,2.10
20240419,7547,11,4,1074230,3.70
20240419,7547,12,0,0,0.00
20240419,7547,13,0,0,0.00
20240419,7547,14,1,1000000,3.44
20240419,7547,15,3,24549905,84.65
20240419,7547,16,0,0,0.00
20240419,7547,17,273,29000000,100.00
20240419,7551,1,126,16912,0.13
20240419,7551,2,216,457500,3.78
20240419,7551,3,31,243314,2.01
20240419,7551,4,16,199740,1.65
20240419,7551,5,18,317611,2.62
20240419,7551,6,11,285992,2.36
20240419,7551,7,7,242076,2.00
20240419,7551,8,7,321340,2.65
20240419,7551,9,10,722954,5.97
20240419,7551,10,12,1838606,15.19
20240419,7551,11,3,1037200,8.57
20240419,7551,12,1,455000,3.76
20240419,7551,13,1,767000,6.33
20240419,7551,14,0,0,0.00
20240419,7551,15,2,5194755,42.93
20240419,7551,16,0,0,0.00
20240419,7551,17,461,12100000,100.00
20240419,7555,1,93,14359,0.06
20240419,7555,2,187,389149,1.89
20240419,7555,3,41,294670,1.43
20240419,7555,4,16,204251,0.99
20240419,7555,5,12,210798,1.02
20240419,7555,6,17,426878,2.07
20240419,7555,7,8,279528,1.36
20240419,7555,8,9,403186,1.96
20240419,7555,9,15,1115428,5.43
20240419,7555,10,8,1039374,5.06
20240419,7555,11,5,1448257,7.05
20240419,7555,12,3,1389527,6.76
20240419,7555,13,0,0,0.00
20240419,7555,14,3,2592806,12.63
20240419,7555,15,2,10716815,52.21
20240419,7555,16,0,0,0.00
20240419,7555,17,419,20525026,100.00
20240419,7556,1,740,84536,0.35
20240419,7556,2,809,1497876,6.22
20240419,7556,3,95,666333,2.77
20240419,7556,4,52,633460,2.63
20240419,7556,5,25,443414,1.84
20240419,7556,6,24,567354,2.35
20240419,7556,7,16,554334,2.30
20240419,7556,8,9,402788,1.67
20240419,7556,9,17,1252378,5.20
20240419,7556,10,8,1046585,4.35
20240419,7556,11,4,1129432,4.69
20240419,7556,12,4,2037795,8.47
20240419,7556,13,0,0,0.00
20240419,7556,14,0,0,0.00
20240419,7556,15,5,13737832,57.11
20240419,7556,16,0,0,0.00
20240419,7556,17,1808,24054117,100.00
20240419,7558,1,84,9111,0.04
20240419,7558,2,214,496581,2.66
20240419,7558,3,55,448056,2.40
20240419,7558,4,23,301771,1.62
20240419,7558,5,8,132766,0.71
20240419,7558,6,12,280020,1.50
20240419,7558,7,11,369747,1.98
20240419,7558,8,6,263604,1.41
20240419,7558,9,22,1596477,8.57
20240419,7558,10,13,2077338,11.15
20240419,7558,11,7,1858205,9.97
20240419,7558,12,5,2597649,13.95
20240419,7558,13,3,2093070,11.24
20240419,7558,14,0,0,0.00
20240419,7558,15,4,6096362,32.73
20240419,7558,16,0,0,0.00
20240419,7558,17,467,18620757,100.00
20240419,7561,1,336,38058,0.12
20240419,7561,2,310,632166,2.10
20240419,7561,3,85,680453,2.26
20240419,7561,4,24,300507,0.99
20240419,7561,5,20,358993,1.19
20240419,7561,6,29,706615,2.34
20240419,7561,7,19,653917,2.17
20240419,7561,8,8,362026,1.20
20240419,7561,9,28,2025316,6.73
20240419,7561,10,17,2649325,8.80
20240419,7561,11,14,3907801,12.98
20240419,7561,12,3,1650306,5.48
20240419,7561,13,0,0,0.00
20240419,7561,14,0,0,0.00
20240419,7561,15,4,16119779,53.58
20240419,7561,16,0,0,0.00
20240419,7561,17,897,30085262,100.00
20240419,7562,1,18,668,0.00
20240419,7562,2,21,35900,0.17
20240419,7562,3,4,21000,0.10
20240419,7562,4,7,78150,0.37
20240419,7562,5,4,70500,0.33
20240419,7562,6,5,112623,0.53
20240419,7562,7,3,98545,0.46
20240419,7562,8,3,138650,0.66
20240419,7562,9,12,894066,4.25
20240419,7562,10,5,766550,3.65
20240419,7562,11,7,2037400,9.70
20240419,7562,12,2,979148,4.66
20240419,7562,13,2,1251600,5.96
20240419,7562,14,2,1818600,8.66
20240419,7562,15,5,12696600,60.46
20240419,7562,16,0,0,0.00
20240419,7562,17,100,21000000,100.00
20240419,7566,1,704,132760,0.09
20240419,7566,2,2172,4445331,3.19
20240419,7566,3,458,3221834,2.31
20240419,7566,4,207,2501895,1.79
20240419,7566,5,131,2294845,1.64
20240419,7566,6,133,3311167,2.37
20240419,7566,7,67,2289370,1.64
20240419,7566,8,54,2430331,1.74
20240419,7566,9,129,8928857,6.41
20240419,7566,10,87,12128873,8.71
20240419,7566,11,42,11406116,8.19
20240419,7566,12,7,3550847,2.55
20240419,7566,13,7,4657058,3.34
20240419,7566,14,6,5310041,3.81
20240419,7566,15,20,72610822,52.15
20240419,7566,16,0,0,0.00
20240419,7566,17,4224,139220147,100.00
